OTU,Sample,Abundance,sample_Sample,Project,Seq_run,reads,ASVs,is.neg,type,ID,Day,Date,Animal,Group,BW,FoodIntake,WaterIntake,TT,FecalWeight,DNAconc_01,DNAconc_02,Observed,Observed_sd,Shannon,Shannon_sd,FaithPD,FaithPD_sd,Chao1,Chao1_sd,depth,Kingdom,Phylum,Class,Order,Family,Genus
ASV_0013,S56,2.9546236664864067,S56,PRIMA06,PRIMA06_01,65551,385,FALSE,Sample,M05_D02,D02,24_01_23,M05,Control,19.1,4,4,192,43.9,20.1,5.21,314.17,4.327630279770193,4.43395383381376,0.0068867926982216195,37.86465921270217,0.6772980574934085,348.3728742786432,12.903978785160477,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0032,S72,2.930486142662426,S72,PRIMA06,PRIMA06_01,54976,357,FALSE,Sample,M15_D09,D09,31_01_23,M15,Medium,20.6,5,7,NA,9.7,13.5,5.96,287.65,5.453893058627891,3.5292804027500675,0.010007118697578438,34.90310171822386,0.9074448243930623,339.90592677053087,19.515147837448982,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0019,S28,2.9243566415388615,S28,PRIMA06,PRIMA06_01,72508,377,FALSE,Sample,M18_D05,D05,27_01_23,M18,Medium,20.2,2,3,599,70,56,5.43,305.28,4.497092214291184,3.851894026031609,0.010247716961156512,35.13008182518894,0.716491457500649,341.0417301018711,12.435965938329668,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0032,S70,2.9140167439186517,S70,PRIMA06,PRIMA06_01,56539,323,FALSE,Sample,M06_D05,D05,27_01_23,M06,Control,21.4,5,4,353,99.3,93.3,4.54,268.24,3.760829480824461,3.176303081982968,0.012077409142956878,33.5988327040252,0.6122624376227866,298.4728771513992,12.36745893105669,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0008,S34,2.912067213844591,S34,PRIMA06,PRIMA06_01,88021,350,FALSE,Sample,M12_D02,D02,24_01_23,M12,Low,21.1,3,4,302,162.8,163,3.98,267.08,5.153561091050723,2.2807149248266483,0.017189578732650368,33.29908110853889,0.9265566036069129,307.48664112046504,15.21452486765478,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
ASV_0019,S10,2.8994547173987404,S10,PRIMA06,PRIMA06_01,51674,352,FALSE,Sample,M01_D05,D05,27_01_23,M01,Control,21.2,4,4,423,53.1,117,3.72,300.53,4.736394656638565,4.0211010783593695,0.009114164235263528,34.69306834542634,0.7524838686630072,332.8899439722275,13.57155068829663,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0016,S45,2.882936260446551,S45,PRIMA06,PRIMA06_01,68298,350,FALSE,Sample,M23_D05,D05,27_01_23,M23,High,18.9,3,3,599,30.5,16.1,4.79,284.83,4.346262762420146,4.230067246425071,0.008200443943403267,34.89545079696774,0.6299233673264217,316.2530205179753,13.472799824515405,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
ASV_0013,S57,2.8654787954569136,S57,PRIMA06,PRIMA06_01,48984,394,FALSE,Sample,M10_D02,D02,24_01_23,M10,Low,19.7,3,4,253,55.4,102,5.41,328.97,4.883397972475288,4.434052313685895,0.007126653219570384,39.13820418591738,0.6191567834240128,366.88475545383955,13.69068098546692,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0048,S08,2.8544938057287146,S08,PRIMA06,PRIMA06_01,52017,368,FALSE,Sample,M19_D02,D02,24_01_23,M19,High,20,2,4,241,33.8,133,4.54,305.04,3.9155736708325604,4.558365946992067,0.0066239243358958795,36.664970986459046,0.5350690088499487,337.904443964157,12.587946817621269,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0019,S64,2.838043391241694,S64,PRIMA06,PRIMA06_01,27298,307,FALSE,Sample,M19_D09,D09,31_01_23,M19,High,19.9,3,5,NA,33.1,82.6,5.87,284.27,2.1170543667839974,4.379438884817301,0.003094447741318503,34.671338283064024,0.2894333276734393,320.7736788045318,10.07893863828906,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0048,S65,2.8323946239401394,S65,PRIMA06,PRIMA06_01,51738,368,FALSE,Sample,M07_D05,D05,27_01_23,M07,Low,22.2,3,3,353,116.3,30.8,4.38,307.09,3.7580754799672818,4.347768224025512,0.006235248122141349,35.74400070524345,0.42944203676547965,340.1276746028889,14.496028555917277,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0013,S07,2.8185480463137726,S07,PRIMA06,PRIMA06_01,72713,355,FALSE,Sample,M11_D05,D05,27_01_23,M11,Low,18.6,2,3,675,39.7,33.4,5.3,284.89,4.315569651174849,4.05668709693098,0.0089162742998727,33.47983620581524,0.7943518016178742,318.2843017477932,14.414497036656222,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0016,S58,2.8146489684951224,S58,PRIMA06,PRIMA06_01,46210,357,FALSE,Sample,M14_D05,D05,27_01_23,M14,Medium,21.4,2,3,507,12.7,8.3,3.39,302.34,4.183227693945662,4.391836626994765,0.006010268637210315,36.67167399357229,0.5593368216193242,340.12427412325667,14.209076171206878,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
ASV_0048,S50,2.813550086277359,S50,PRIMA06,PRIMA06_01,56722,373,FALSE,Sample,M18_D02,D02,24_01_23,M18,Medium,20.6,3,3,159,93.2,104,5.49,301.66,5.525368491756633,3.922723737604668,0.00955971201091564,36.786659592139934,0.5747506954375885,346.6031996822461,16.696482206108147,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0013,S05,2.7891123019189488,S05,PRIMA06,PRIMA06_01,71595,386,FALSE,Sample,M18_D09,D09,31_01_23,M18,Medium,20.5,4,5,NA,18.4,9.21,4.06,311.41,4.653867730016062,3.948785773531922,0.008960126346444445,38.92297949447314,0.8143758436018145,350.3129121816538,16.60427054957244,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0048,S41,2.7214823393167342,S41,PRIMA06,PRIMA06_01,66157,332,FALSE,Sample,M03_D09,D09,31_01_23,M03,Control,18.2,4,6,NA,62.2,8.74,5.6,277.23,4.419550230784151,3.9700728421470086,0.006415778852508521,32.652347982073856,0.8373750712909931,329.8463565112188,18.439808657912813,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0032,S61,2.7140816479963914,S61,PRIMA06,PRIMA06_01,53769,365,FALSE,Sample,M24_D05,D05,27_01_23,M24,High,20.6,3,2,663,74.3,96.1,5.31,308.24,4.550768610849705,4.104273168503386,0.007729708715760613,39.3066383255121,0.61204809317192,345.511107911443,15.372252479878039,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0048,S44,2.7013780776105634,S44,PRIMA06,PRIMA06_01,72013,329,FALSE,Sample,M20_D05,D05,27_01_23,M20,High,19.1,2,3,667,74.6,57,4.3,258.38,3.7866858727639263,3.6412884613977305,0.01147743962970555,33.46877462368362,0.734354346425956,291.43968687441577,13.284156127411247,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0016,S12,2.6635222306998685,S12,PRIMA06,PRIMA06_01,74140,366,FALSE,Sample,M01_D02,D02,24_01_23,M01,Control,21.2,4,4,212,51.7,21.8,4.03,288.27,5.237500753356905,4.268922938634813,0.0071016358491973125,34.69775953434942,0.5943938085348826,325.1764246231689,15.67650578467773,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
ASV_0016,S46,2.6615574269631215,S46,PRIMA06,PRIMA06_01,68695,363,FALSE,Sample,M08_D09,D09,31_01_23,M08,Low,20.3,3,6,NA,25.6,43.3,3.63,299.75,4.553553391017666,4.224156741065994,0.007710388147128716,37.63745862759096,0.7516321589161471,334.440082124319,15.112469293099808,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
ASV_0048,S40,2.658506573408458,S40,PRIMA06,PRIMA06_01,62683,385,FALSE,Sample,M24_D02,D02,24_01_23,M24,High,20.3,2,3,231,66.3,109,3.83,321.06,4.715801933795341,4.342345408999591,0.007352432189891304,39.07047784937137,0.741444055678084,354.02885672599774,14.077629922987619,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0007,S20,2.6574497588840367,S20,PRIMA06,PRIMA06_01,49879,366,FALSE,Sample,M17_D02,D02,24_01_23,M17,Medium,22.1,3,4,206,68.6,56,4.87,305.26,3.937953116464789,4.183834337211729,0.008543921141451086,36.52943630598678,0.9463151748023737,338.2128872230768,11.78584699971164,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales,Order_Bacteroidales
ASV_0013,S21,2.64325189063409,S21,PRIMA06,PRIMA06_01,58176,388,FALSE,Sample,M07_D02,D02,24_01_23,M07,Low,22.7,5,5,137,32.2,17.3,5.82,322.54,4.367973433892647,4.473523860162995,0.005886613269125527,37.33901540880834,0.5555183655281319,352.5459906017366,11.057086998739246,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0032,S31,2.623898716139375,S31,PRIMA06,PRIMA06_01,76667,352,FALSE,Sample,M02_D09,D09,31_01_23,M02,Control,20.4,4,8,NA,28.6,27.6,4.13,280.62,4.394165093471895,4.041134210625681,0.00826453844751551,34.737205910889365,0.7817710876537348,314.389725888735,14.406381065795312,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0016,S01,2.6187890548503674,S01,PRIMA06,PRIMA06_01,59033,372,FALSE,Sample,M06_D02,D02,24_01_23,M06,Control,21.2,3,4,329,50.8,9.15,4.72,303.6,5.0372350921648845,4.232050799287924,0.006909355267320378,36.85100213977417,0.9068152147222155,340.65073955529704,16.366931612725462,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
ASV_0019,S21,2.5887143688190806,S21,PRIMA06,PRIMA06_01,58176,388,FALSE,Sample,M07_D02,D02,24_01_23,M07,Low,22.7,5,5,137,32.2,17.3,5.82,322.54,4.367973433892647,4.473523860162995,0.005886613269125527,37.33901540880834,0.5555183655281319,352.5459906017366,11.057086998739246,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0007,S16,2.5807559154244513,S16,PRIMA06,PRIMA06_01,71519,358,FALSE,Sample,M02_D05,D05,27_01_23,M02,Control,20.5,2,4,190,55.4,77.6,3.22,285.68,4.1362648450851,4.301836803401826,0.0068785463996905985,37.38406144087072,0.6022578640596762,320.08747942281326,15.144686382040506,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales,Order_Bacteroidales
ASV_0018,S39,2.533007334963325,S39,PRIMA06,PRIMA06_01,41826,375,FALSE,Sample,M13_D02,D02,24_01_23,M13,Medium,20.9,3,5,271,71.8,110,4.03,322.37,3.5209474161183816,4.370426635367047,0.007619925833255236,39.25641587950477,0.4011195276874409,354.92898547559696,13.180144308734407,22250,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
ASV_0048,S39,2.5281173594132027,S39,PRIMA06,PRIMA06_01,41826,375,FALSE,Sample,M13_D02,D02,24_01_23,M13,Medium,20.9,3,5,271,71.8,110,4.03,322.37,3.5209474161183816,4.370426635367047,0.007619925833255236,39.25641587950477,0.4011195276874409,354.92898547559696,13.180144308734407,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0018,S07,2.511479843367045,S07,PRIMA06,PRIMA06_01,72713,355,FALSE,Sample,M11_D05,D05,27_01_23,M11,Low,18.6,2,3,675,39.7,33.4,5.3,284.89,4.315569651174849,4.05668709693098,0.0089162742998727,33.47983620581524,0.7943518016178742,318.2843017477932,14.414497036656222,22250,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
ASV_0019,S11,2.495314087058503,S11,PRIMA06,PRIMA06_01,96732,345,FALSE,Sample,M12_D05,D05,27_01_23,M12,Low,20.6,2,4,509,103.1,93.6,4.55,269.17,4.82848241420039,2.636509127696068,0.014100571349989833,34.33029310782362,0.7074491171292978,303.0913480999543,16.468120985207687,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0048,S58,2.492517877133262,S58,PRIMA06,PRIMA06_01,46210,357,FALSE,Sample,M14_D05,D05,27_01_23,M14,Medium,21.4,2,3,507,12.7,8.3,3.39,302.34,4.183227693945662,4.391836626994765,0.006010268637210315,36.67167399357229,0.5593368216193242,340.12427412325667,14.209076171206878,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0033,S16,2.4691711252896913,S16,PRIMA06,PRIMA06_01,71519,358,FALSE,Sample,M02_D05,D05,27_01_23,M02,Control,20.5,2,4,190,55.4,77.6,3.22,285.68,4.1362648450851,4.301836803401826,0.0068785463996905985,37.38406144087072,0.6022578640596762,320.08747942281326,15.144686382040506,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Family_Rikenellaceae
ASV_0016,S03,2.4675556613882605,S03,PRIMA06,PRIMA06_01,69024,386,FALSE,Sample,M04_D02,D02,24_01_23,M04,Control,22.6,5,5,283,51.1,37.2,2.88,310.26,4.258372620348926,4.086704020899333,0.009357277082292049,36.04327480594092,0.6715249280870872,348.3338709568039,15.228358230350658,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
ASV_0048,S05,2.4630057519296003,S05,PRIMA06,PRIMA06_01,71595,386,FALSE,Sample,M18_D09,D09,31_01_23,M18,Medium,20.5,4,5,NA,18.4,9.21,4.06,311.41,4.653867730016062,3.948785773531922,0.008960126346444445,38.92297949447314,0.8143758436018145,350.3129121816538,16.60427054957244,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0016,S28,2.4449065650001445,S28,PRIMA06,PRIMA06_01,72508,377,FALSE,Sample,M18_D05,D05,27_01_23,M18,Medium,20.2,2,3,599,70,56,5.43,305.28,4.497092214291184,3.851894026031609,0.010247716961156512,35.13008182518894,0.716491457500649,341.0417301018711,12.435965938329668,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
ASV_0015,S40,2.4431707790946184,S40,PRIMA06,PRIMA06_01,62683,385,FALSE,Sample,M24_D02,D02,24_01_23,M24,High,20.3,2,3,231,66.3,109,3.83,321.06,4.715801933795341,4.342345408999591,0.007352432189891304,39.07047784937137,0.741444055678084,354.02885672599774,14.077629922987619,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
ASV_0019,S70,2.439725485968884,S70,PRIMA06,PRIMA06_01,56539,323,FALSE,Sample,M06_D05,D05,27_01_23,M06,Control,21.4,5,4,353,99.3,93.3,4.54,268.24,3.760829480824461,3.176303081982968,0.012077409142956878,33.5988327040252,0.6122624376227866,298.4728771513992,12.36745893105669,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0015,S49,2.420821574161179,S49,PRIMA06,PRIMA06_01,48345,322,FALSE,Sample,M02_D02,D02,24_01_23,M02,Control,20.7,4,4.2,245,55.4,90.4,5.02,265.05,4.058598553961973,3.656419523084107,0.00857963349753467,34.216327827264884,0.6745871432379154,299.7614438261916,16.675841405036564,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
ASV_0019,S18,2.415178916454131,S18,PRIMA06,PRIMA06_01,52844,347,FALSE,Sample,M05_D09,D09,31_01_23,M05,Control,18.3,4,7,NA,57.8,135,5.5,285.86,4.494710696187714,3.3172765207528707,0.01114301599656062,34.39978435060047,0.6657698294566046,320.2049175436827,13.949976849960528,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0007,S32,2.4108081870398834,S32,PRIMA06,PRIMA06_01,69590,357,FALSE,Sample,M07_D09,D09,31_01_23,M07,Low,21.7,5,7,NA,28.7,10.7,5.65,323.51,2.0473930208482645,4.000559173481347,0.003844000957398229,37.47818932505024,0.2268121574096493,351.2776189104629,6.677748225663063,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales,Order_Bacteroidales
ASV_0048,S55,2.4050051658822182,S55,PRIMA06,PRIMA06_01,53945,336,FALSE,Sample,M03_D05,D05,27_01_23,M03,Control,18.8,4,4,246,35.6,47.1,5.19,289.39,4.230469085913368,4.228525601103221,0.007499441907093249,34.896525547906634,0.6063696173372343,315.0880369115151,11.153437821173078,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0007,S39,2.39119804400978,S39,PRIMA06,PRIMA06_01,41826,375,FALSE,Sample,M13_D02,D02,24_01_23,M13,Medium,20.9,3,5,271,71.8,110,4.03,322.37,3.5209474161183816,4.370426635367047,0.007619925833255236,39.25641587950477,0.4011195276874409,354.92898547559696,13.180144308734407,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales,Order_Bacteroidales
ASV_0019,S62,2.389709702221391,S62,PRIMA06,PRIMA06_01,49255,337,FALSE,Sample,M19_D05,D05,27_01_23,M19,High,20.7,3,3,627,41.5,51,4.1,286.1,4.354261815692294,4.393930315868991,0.0062229181601303135,35.045007611427664,0.6923746184634537,320.11532301496754,14.081695852083918,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0019,S38,2.382823551601647,S38,PRIMA06,PRIMA06_01,67532,359,FALSE,Sample,M09_D05,D05,27_01_23,M09,Low,18.5,3,3,396,17.6,17.6,3.96,293.03,4.48669188159874,4.3540614949852765,0.007717658542192348,35.45360058893452,0.6350311560670991,325.59368417580515,13.101348656829588,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0032,S24,2.382046568627451,S24,PRIMA06,PRIMA06_01,70151,346,FALSE,Sample,M17_D09,D09,31_01_23,M17,Medium,21.5,3,10,NA,37.2,7.61,5.1,276.15,4.951022749152569,4.039007427014486,0.008056067492177618,35.055490801372976,0.7127782482271916,322.1710927247544,18.347245401048276,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0016,S54,2.3653118544137786,S54,PRIMA06,PRIMA06_01,44480,355,FALSE,Sample,M17_D05,D05,27_01_23,M17,Medium,22.1,3,4,654,17,26.3,4.13,300.13,3.8049807867949594,3.8952670681932293,0.009655385581298772,35.37271591970394,0.9640390198741075,333.16932886068287,13.399781603286545,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
ASV_0018,S12,2.354165221613373,S12,PRIMA06,PRIMA06_01,74140,366,FALSE,Sample,M01_D02,D02,24_01_23,M01,Control,21.2,4,4,212,51.7,21.8,4.03,288.27,5.237500753356905,4.268922938634813,0.0071016358491973125,34.69775953434942,0.5943938085348826,325.1764246231689,15.67650578467773,22250,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
ASV_0032,S05,2.348294905199679,S05,PRIMA06,PRIMA06_01,71595,386,FALSE,Sample,M18_D09,D09,31_01_23,M18,Medium,20.5,4,5,NA,18.4,9.21,4.06,311.41,4.653867730016062,3.948785773531922,0.008960126346444445,38.92297949447314,0.8143758436018145,350.3129121816538,16.60427054957244,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0032,S14,2.338765391961637,S14,PRIMA06,PRIMA06_01,70590,358,FALSE,Sample,M11_D09,D09,31_01_23,M11,Low,18.3,5,5,NA,12,8.88,5.25,297.24,3.9545907346763305,4.001565763153694,0.007926549766993913,36.722334670417794,0.7028486820037221,329.0860742242011,13.058167296623175,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0013,S58,2.337163875625414,S58,PRIMA06,PRIMA06_01,46210,357,FALSE,Sample,M14_D05,D05,27_01_23,M14,Medium,21.4,2,3,507,12.7,8.3,3.39,302.34,4.183227693945662,4.391836626994765,0.006010268637210315,36.67167399357229,0.5593368216193242,340.12427412325667,14.209076171206878,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0048,S16,2.3346971474349805,S16,PRIMA06,PRIMA06_01,71519,358,FALSE,Sample,M02_D05,D05,27_01_23,M02,Control,20.5,2,4,190,55.4,77.6,3.22,285.68,4.1362648450851,4.301836803401826,0.0068785463996905985,37.38406144087072,0.6022578640596762,320.08747942281326,15.144686382040506,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0015,S13,2.3303358942005143,S13,PRIMA06,PRIMA06_01,64960,362,FALSE,Sample,M08_D02,D02,24_01_23,M08,Low,21,4,0,309,59.2,44.5,5.63,300.66,4.257423700509096,3.8993077822586626,0.009858863083036958,36.999905106053234,0.7486459993513568,330.99267545162076,11.586490929667834,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
ASV_0032,S34,2.3218913026107004,S34,PRIMA06,PRIMA06_01,88021,350,FALSE,Sample,M12_D02,D02,24_01_23,M12,Low,21.1,3,4,302,162.8,163,3.98,267.08,5.153561091050723,2.2807149248266483,0.017189578732650368,33.29908110853889,0.9265566036069129,307.48664112046504,15.21452486765478,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0013,S25,2.3064615384615386,S25,PRIMA06,PRIMA06_01,52409,316,FALSE,Sample,M14_D02,D02,24_01_23,M14,Medium,22.4,3,4,270,53.8,9.67,6.55,273.23,4.082124125224191,3.952648591531393,0.008304320419884244,32.797812968164784,0.651237831122831,304.87019114135734,11.974471009955261,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0018,S72,2.294411631076783,S72,PRIMA06,PRIMA06_01,54976,357,FALSE,Sample,M15_D09,D09,31_01_23,M15,Medium,20.6,5,7,NA,9.7,13.5,5.96,287.65,5.453893058627891,3.5292804027500675,0.010007118697578438,34.90310171822386,0.9074448243930623,339.90592677053087,19.515147837448982,22250,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
ASV_0032,S02,2.2851577133438226,S02,PRIMA06,PRIMA06_01,68056,357,FALSE,Sample,M22_D05,D05,27_01_23,M22,High,21,2,3,665,102.4,33.9,5.83,278.15,4.493260947173438,4.00577519696186,0.007468934749812933,36.167438202899845,0.6820938750878868,319.7823661608833,12.663491230369914,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0032,S01,2.25205177048655,S01,PRIMA06,PRIMA06_01,59033,372,FALSE,Sample,M06_D02,D02,24_01_23,M06,Control,21.2,3,4,329,50.8,9.15,4.72,303.6,5.0372350921648845,4.232050799287924,0.006909355267320378,36.85100213977417,0.9068152147222155,340.65073955529704,16.366931612725462,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0048,S20,2.2414471097129374,S20,PRIMA06,PRIMA06_01,49879,366,FALSE,Sample,M17_D02,D02,24_01_23,M17,Medium,22.1,3,4,206,68.6,56,4.87,305.26,3.937953116464789,4.183834337211729,0.008543921141451086,36.52943630598678,0.9463151748023737,338.2128872230768,11.78584699971164,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales
ASV_0019,S49,2.230584300198599,S49,PRIMA06,PRIMA06_01,48345,322,FALSE,Sample,M02_D02,D02,24_01_23,M02,Control,20.7,4,4.2,245,55.4,90.4,5.02,265.05,4.058598553961973,3.656419523084107,0.00857963349753467,34.216327827264884,0.6745871432379154,299.7614438261916,16.675841405036564,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0013,S52,2.226157830591103,S52,PRIMA06,PRIMA06_01,77504,309,FALSE,Sample,M09_D09,D09,31_01_23,M09,Low,18.5,4,6,NA,59.9,11.6,5.38,254.91,3.9875943989966043,3.9480834411998655,0.007813548067742078,32.11426566062111,0.7194849652465596,286.20316647105614,14.608386851373815,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0013,S27,2.2110475011604516,S27,PRIMA06,PRIMA06_01,68365,376,FALSE,Sample,M11_D02,D02,24_01_23,M11,Low,18.4,NA,3,244,39.6,25.4,6.48,299.02,4.6253146221133274,4.110163260728663,0.008127189177942092,34.9440743541015,0.7191262008625888,338.9321453870254,17.98502391389578,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0015,S28,2.2109580336770356,S28,PRIMA06,PRIMA06_01,72508,377,FALSE,Sample,M18_D05,D05,27_01_23,M18,Medium,20.2,2,3,599,70,56,5.43,305.28,4.497092214291184,3.851894026031609,0.010247716961156512,35.13008182518894,0.716491457500649,341.0417301018711,12.435965938329668,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
ASV_0032,S66,2.2014748372072965,S66,PRIMA06,PRIMA06_01,48260,317,FALSE,Sample,M06_D09,D09,31_01_23,M06,Control,21.2,4,7,NA,102.4,25,6.43,268.31,4.345426017403503,3.889559445790848,0.006480730949831395,33.963377163171906,0.8124510602345092,295.1837984365381,13.1971508191968,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
ASV_0019,S39,2.1980440097799514,S39,PRIMA06,PRIMA06_01,41826,375,FALSE,Sample,M13_D02,D02,24_01_23,M13,Medium,20.9,3,5,271,71.8,110,4.03,322.37,3.5209474161183816,4.370426635367047,0.007619925833255236,39.25641587950477,0.4011195276874409,354.92898547559696,13.180144308734407,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
ASV_0013,S63,2.1943632411363465,S63,PRIMA06,PRIMA06_01,55290,346,FALSE,Sample,M09_D02,D02,24_01_23,M09,Low,19,3,4,218,22.3,17.2,6.49,290.29,3.980495375495798,4.26209088379274,0.007054090454568125,35.69912647642283,0.5794617339069204,325.2050904562084,12.760595806580055,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ASV_0007,S44,2.170904687770282,S44,PRIMA06,PRIMA06_01,72013,329,FALSE,Sample,M20_D05,D05,27_01_23,M20,High,19.1,2,3,667,74.6,57,4.3,258.38,3.7866858727639263,3.6412884613977305,0.01147743962970555,33.46877462368362,0.734354346425956,291.43968687441577,13.284156127411247,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales,Order_Bacteroidales
